stationName,date,record,maxAirTmp,timeMaxAirTmp,minAirTmp,timeMinAirTmp,avgAirTmp,avgRelHum,avgDewPoint,maxRelHum,timeMaxRelHum,maxDewPoint,timeMaxDewPoint,minRelHum,timeMinRelHum,minDewPoint,timeMinDewPoint,avgWindSpeed,maxWindSpeed,timeMaxWindSpeed,maxWindSpeedDir,precip,solRad,eto,etoFlag,hstAirTmp01,hstAirTmp02,hstAirTmp03,hstAirTmp04,hstAirTmp05,hstAirTmp06,hstAirTmp07,hstAirTmp08,hstAirTmp09,hstAirTmp10,hstAirTmp11,hstAirTmp12,hstAirTmp13,batVolt,yearRain,eto7,eto30,maxSoilTmp,minSoilTmp,avgSoilTmp
Central,2020-03-18,0,59.73,1521.0,41.92,253.0,50.82,71.37,,,,,,,,,,1.257,12.14,1430.0,231.0,0.0,218.6,0.057,M,,,,,,,,,,,,,,,,,,,,
Central,2020-03-19,0,60.01,1218.0,46.76,619.0,52.36,84.8,,,,,,,,,,1.071,17.17,1450.0,188.0,0.44,322.6,0.077,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-20,0,63.11,1344.0,47.97,602.0,55.1,79.31,,,,,,,,,,1.042,12.14,834.0,146.0,0.06,366.9,0.091,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-21,0,66.02,1330.0,47.12,524.0,55.75,79.74,,,,,,,,,,1.415,13.82,1144.0,214.0,0.0,552.3,0.142,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-22,0,69.89,1225.0,46.54,552.0,57.17,76.6,,,,,,,,,,2.463,18.85,1956.0,163.0,0.5,470.2,0.136,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-23,0,65.53,1214.0,48.59,2341.0,56.84,80.6,,,,,,,,,,1.694,13.82,1219.0,256.0,0.37,494.2,0.127,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-24,0,63.6,1415.0,47.62,410.0,54.83,79.88,,,,,,,,,,2.314,13.82,1334.0,256.0,0.01,380.8,0.096,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-25,0,69.59,2320.0,50.52,353.0,55.51,72.02,,,,,,,,,,3.283,15.49,1406.0,219.0,0.0,434.6,0.116,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-26,0,59.89,1151.0,41.9,505.0,51.35,65.35,,,,,,,,,,3.007,23.88,1439.0,280.0,0.0,595.2,0.148,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-27,0,73.5,2039.0,39.46,521.0,51.37,66.93,,,,,,,,,,1.669,17.17,1326.0,267.0,0.0,608.8,0.152,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-28,0,65.17,1357.0,40.18,511.0,53.39,67.71,,,,,,,,,,1.363,13.82,1445.0,284.0,0.0,578.3,0.148,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-29,0,65.17,1124.0,42.26,503.0,54.44,76.76,,,,,,,,,,1.877,17.17,1500.0,259.0,0.0,565.6,0.143,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-30,0,72.38,1323.0,47.12,544.0,57.81,75.6,,,,,,,,,,1.6,15.49,1355.0,259.0,0.0,604.7,0.163,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-31,0,74.5,1354.0,46.51,502.0,59.28,68.26,,,,,,,,,,0.879,12.14,1458.0,253.0,0.0,394.4,0.117,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-01,0,71.16,1409.0,46.85,535.0,59.77,74.58,,,,,,,,,,3.215,13.82,1232.0,146.0,0.0,617.1,0.173,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-02,0,65.9,1430.0,50.7,2342.0,59.38,75.33,,,,,,,,,,3.347,17.17,1141.0,209.0,0.0,372.2,0.106,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-03,0,67.65,1222.0,47.98,401.0,57.6,77.69,,,,,,,,,,1.951,17.17,1507.0,272.0,0.0,606.0,0.159,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-04,0,67.48,1315.0,47.22,530.0,57.67,74.26,,,,,,,,,,3.647,15.49,1338.0,189.0,0.0,476.5,0.129,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-05,0,62.53,1429.0,52.32,454.0,56.39,77.96,,,,,,,,,,5.271,17.17,1324.0,208.0,0.12,233.5,0.074,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-06,0,83.3,1051.0,50.76,2250.0,54.1,93.1,,,,,,,,,,2.719,25.56,709.0,160.0,2.1,114.8,0.031,M,,,,,,,,,,,,,,,,,,,,
Central,2020-04-07,0,60.24,910.0,48.07,608.0,53.03,92.5,,,,,,,,,,0.851,25.56,1642.0,125.0,0.64,214.8,0.057,M,,,,,,,,,,,,,,,,,,,,
Central,2020-04-08,0,60.68,1353.0,48.07,538.0,53.22,78.27,,,,,,,,,,2.216,22.2,1206.0,209.0,0.22,495.0,0.124,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-09,0,54.17,1256.0,49.3,2300.0,51.29,89.4,,,,,,,,,,0.613,12.14,143.0,128.0,0.78,103.6,0.028,M,,,,,,,,,,,,,,,,,,,,
Central,2020-04-10,0,62.35,1036.0,49.3,108.0,54.23,83.5,,,,,,,,,,0.0,0.0,1.0,102.0,0.83,272.0,0.072,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-11,0,67.23,1444.0,46.16,508.0,56.98,82.0,,,,,,,,,,0.702,12.14,1327.0,181.0,0.01,610.9,0.16,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-12,0,59.12,1352.0,53.07,2253.0,55.8,88.6,,,,,,,,,,1.732,12.14,849.0,155.0,0.12,148.7,0.043,M,,,,,,,,,,,,,,,,,,,,
Central,2020-04-13,0,63.84,923.0,50.52,2355.0,56.64,85.4,,,,,,,,,,0.0,0.0,1.0,120.0,0.0,286.8,0.075,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-14,0,73.77,1632.0,48.57,103.0,61.22,75.09,,,,,,,,,,0.0,0.0,1.0,46.0,0.0,649.0,0.175,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-15,0,79.1,1156.0,47.49,445.0,63.37,52.86,,,,,,,,,,1.425,13.82,1412.0,252.0,0.0,686.1,0.214,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-16,0,73.28,1340.0,47.86,244.0,60.06,65.2,,,,,,,,,,3.283,15.49,1431.0,244.0,0.0,676.9,0.2,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-17,0,67.71,1243.0,50.99,140.0,58.34,76.8,,,,,,,,,,3.487,15.49,1256.0,193.0,0.0,495.3,0.137,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-18,0,63.35,1328.0,53.3,2046.0,57.47,80.7,,,,,,,,,,1.926,13.82,1526.0,283.0,0.02,204.7,0.065,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-19,0,67.59,1409.0,51.25,2356.0,58.8,76.2,,,,,,,,,,2.879,15.49,1449.0,243.0,0.0,540.8,0.145,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-20,0,67.58,1228.0,51.01,4.0,58.36,81.7,,,,,,,,,,2.292,13.82,1239.0,292.0,0.0,456.9,0.125,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-21,0,70.61,1325.0,52.23,1.0,60.27,78.24,,,,,,,,,,2.345,15.49,1201.0,284.0,0.0,634.6,0.171,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-22,0,82.5,1440.0,49.17,529.0,65.35,69.53,,,,,,,,,,2.101,12.14,1052.0,257.0,0.0,679.0,0.208,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-23,0,86.7,1233.0,52.09,459.0,69.39,60.97,,,,,,,,,,1.93,15.49,1249.0,255.0,0.0,680.1,0.219,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-24,0,91.9,1612.0,54.81,500.0,74.44,58.24,,,,,,,,,,2.627,13.82,1252.0,252.0,0.0,682.5,0.236,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-25,0,88.2,1511.0,54.98,509.0,72.6,62.39,,,,,,,,,,2.163,13.82,1456.0,262.0,0.0,694.3,0.234,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-26,0,87.0,1121.0,53.3,525.0,68.64,66.68,,,,,,,,,,2.087,12.14,1127.0,267.0,0.0,690.3,0.229,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-27,0,78.73,1554.0,53.89,528.0,66.16,78.25,,,,,,,,,,1.929,13.82,1258.0,306.0,0.0,678.4,0.201,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-28,0,79.46,1142.0,55.29,516.0,66.42,79.59,,,,,,,,,,2.298,13.82,1231.0,250.0,0.0,682.3,0.204,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-29,0,78.0,1401.0,57.67,152.0,64.51,87.5,,,,,,,,,,2.137,15.49,1435.0,283.0,0.0,491.2,0.145,*,,,,,,,,,,,,,,,,,,,,
Central,2020-04-30,0,75.96,1304.0,59.53,507.0,65.69,83.6,,,,,,,,,,2.811,13.82,1317.0,275.0,0.0,569.1,0.166,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-01,0,76.69,1213.0,58.74,521.0,65.4,82.3,,,,,,,,,,2.883,13.82,1307.0,267.0,0.0,553.0,0.167,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-02,0,77.52,1211.0,52.7,506.0,64.87,74.42,,,,,,,,,,2.366,18.85,1303.0,252.0,0.0,707.0,0.21,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-03,0,77.15,1443.0,53.79,515.0,64.94,75.94,,,,,,,,,,2.312,13.82,1212.0,262.0,0.0,703.0,0.207,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-04,0,81.3,1434.0,54.35,233.0,66.22,74.35,,,,,,,,,,2.25,13.82,1157.0,266.0,0.0,704.0,0.212,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-05,0,86.7,1233.0,53.19,504.0,70.27,60.8,,,,,,,,,,2.029,12.14,1223.0,243.0,0.0,727.2,0.242,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-06,0,90.5,1341.0,50.5,501.0,72.16,48.97,,,,,,,,,,2.165,13.82,956.0,225.0,0.0,725.7,0.251,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-07,0,88.9,1257.0,52.32,500.0,72.1,50.85,,,,,,,,,,2.401,12.14,1217.0,250.0,0.0,724.1,0.253,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-08,0,81.3,1115.0,52.81,518.0,67.04,73.16,,,,,,,,,,2.638,15.49,1230.0,203.0,0.0,727.1,0.222,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-09,0,75.95,1343.0,56.1,100.0,64.91,82.5,,,,,,,,,,2.222,13.82,1208.0,288.0,0.0,625.5,0.183,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-10,0,76.31,1444.0,58.88,2317.0,64.34,83.2,,,,,,,,,,2.648,17.17,1453.0,257.0,0.0,474.4,0.145,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-11,0,74.86,1314.0,54.71,2230.0,63.66,77.75,,,,,,,,,,2.647,13.82,1252.0,255.0,0.01,681.5,0.197,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-12,0,72.81,1219.0,51.71,506.0,62.64,77.19,,,,,,,,,,3.368,17.17,1240.0,265.0,0.01,585.8,0.166,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-13,0,72.07,1119.0,53.4,520.0,62.38,72.86,,,,,,,,,,2.77,18.85,1137.0,246.0,0.0,711.3,0.198,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-14,0,75.23,1135.0,50.93,515.0,63.58,71.24,,,,,,,,,,2.778,15.49,1144.0,260.0,0.0,709.1,0.203,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-15,0,75.59,1218.0,51.85,506.0,65.0,71.04,,,,,,,,,,2.637,17.17,1400.0,265.0,0.0,721.5,0.211,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-16,0,80.3,1210.0,53.9,505.0,67.09,73.17,,,,,,,,,,2.837,17.17,1446.0,300.0,0.0,707.0,0.218,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-17,0,76.69,1223.0,59.35,504.0,66.05,79.49,,,,,,,,,,3.829,17.17,1336.0,173.0,0.0,676.6,0.197,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-18,0,69.35,1404.0,56.7,2325.0,63.27,82.4,,,,,,,,,,3.577,13.82,1152.0,205.0,0.02,321.3,0.094,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-19,0,69.05,1359.0,51.36,350.0,60.38,71.95,,,,,,,,,,3.325,17.17,1148.0,236.0,0.0,704.1,0.194,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-20,0,73.9,1214.0,50.57,508.0,62.6,69.5,,,,,,,,,,3.167,17.17,1513.0,230.0,0.0,742.1,0.214,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-21,0,81.9,1407.0,49.78,510.0,66.09,65.36,,,,,,,,,,3.018,15.49,1505.0,257.0,0.0,745.1,0.233,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-22,0,76.82,1248.0,54.16,339.0,64.26,73.36,,,,,,,,,,5.553,17.17,1103.0,159.0,0.0,714.3,0.213,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-23,0,71.95,954.0,55.06,2336.0,63.98,70.59,,,,,,,,,,3.416,15.49,1143.0,285.0,0.0,645.8,0.184,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-24,0,76.88,1124.0,53.07,328.0,64.47,76.89,,,,,,,,,,2.612,13.82,1131.0,271.0,0.0,713.5,0.207,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-25,0,81.3,1523.0,55.36,319.0,67.26,74.88,,,,,,,,,,2.469,13.82,1345.0,260.0,0.0,686.2,0.214,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-26,0,83.7,1408.0,55.61,255.0,67.53,74.62,,,,,,,,,,2.495,13.82,1145.0,310.0,0.0,708.1,0.225,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-27,0,81.5,1326.0,56.94,216.0,66.61,79.33,,,,,,,,,,2.885,15.49,1345.0,274.0,0.0,701.8,0.212,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-28,0,77.28,1346.0,60.66,723.0,66.31,81.4,,,,,,,,,,3.147,13.82,1238.0,294.0,0.0,698.7,0.201,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-29,0,73.21,1504.0,59.29,2330.0,63.96,85.3,,,,,,,,,,2.992,12.14,1449.0,259.0,0.0,289.0,0.091,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-30,0,76.32,1421.0,57.8,2357.0,65.64,71.94,,,,,,,,,,3.656,17.17,1339.0,256.0,0.0,645.2,0.199,*,,,,,,,,,,,,,,,,,,,,
Central,2020-05-31,0,78.5,1428.0,53.92,426.0,64.09,75.5,,,,,,,,,,2.522,15.49,1446.0,249.0,0.0,594.7,0.182,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-01,0,83.2,1519.0,53.92,448.0,68.6,66.2,,,,,,,,,,2.758,15.49,1039.0,298.0,0.0,608.5,0.207,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-02,0,80.9,1320.0,56.82,338.0,68.07,71.74,,,,,,,,,,2.066,12.14,1345.0,251.0,0.0,454.9,0.151,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-03,0,90.5,1246.0,58.76,448.0,72.73,68.43,,,,,,,,,,3.7,15.49,1310.0,265.0,0.0,724.4,0.256,M,,,,,,,,,,,,,,,,,,,,
Central,2020-06-04,0,72.79,1148.0,59.23,127.0,65.04,83.9,,,,,,,,,,4.747,15.49,1115.0,173.0,0.0,571.8,0.163,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-05,0,68.34,1605.0,59.72,753.0,63.54,82.6,,,,,,,,,,3.171,13.82,1451.0,164.0,0.01,164.8,0.061,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-06,0,71.76,1544.0,56.58,2237.0,63.33,78.83,,,,,,,,,,2.957,17.17,1437.0,152.0,0.02,341.6,0.106,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-07,0,74.5,1329.0,54.28,2329.0,64.03,70.47,,,,,,,,,,3.132,15.49,1204.0,253.0,0.0,699.4,0.204,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-08,0,89.5,1527.0,51.19,157.0,73.09,29.56,,,,,,,,,,3.807,27.23,1009.0,70.0,0.0,783.1,0.298,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-09,0,94.5,1158.0,64.52,529.0,80.3,13.27,,,,,,,,,,3.859,22.2,1212.0,190.0,0.0,777.8,0.32,M,,,,,,,,,,,,,,,,,,,,
Central,2020-06-10,0,94.0,1151.0,60.65,500.0,77.71,25.12,,,,,,,,,,2.803,13.82,1242.0,284.0,0.0,766.0,0.289,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-11,0,90.8,1345.0,57.2,501.0,73.32,48.31,,,,,,,,,,3.582,13.82,1126.0,242.0,0.0,769.4,0.282,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-12,0,78.99,1145.0,56.7,2236.0,65.38,76.63,,,,,,,,,,3.265,18.85,1155.0,246.0,0.0,748.0,0.218,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-13,0,75.9,1413.0,55.85,335.0,64.45,73.07,,,,,,,,,,3.368,15.49,1259.0,244.0,0.0,706.1,0.209,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-14,0,77.9,1326.0,54.17,351.0,66.05,68.53,,,,,,,,,,2.95,17.17,1125.0,246.0,0.0,743.5,0.225,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-15,0,77.16,1208.0,58.16,117.0,66.98,74.55,,,,,,,,,,4.401,17.17,1455.0,246.0,0.0,736.7,0.22,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-16,0,74.86,1415.0,59.84,719.0,65.35,78.66,,,,,,,,,,3.97,17.17,1433.0,245.0,0.0,510.6,0.153,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-17,0,74.25,1423.0,59.12,2238.0,65.26,76.27,,,,,,,,,,4.851,13.82,1110.0,186.0,0.0,400.3,0.126,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-18,0,72.93,1414.0,58.01,728.0,63.66,78.92,,,,,,,,,,3.574,13.82,1347.0,281.0,0.0,454.3,0.134,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-19,0,76.69,1255.0,59.96,659.0,65.91,74.16,,,,,,,,,,3.644,17.17,1307.0,209.0,0.0,640.1,0.19,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-20,0,78.02,1405.0,59.81,726.0,66.73,75.79,,,,,,,,,,3.459,18.85,1158.0,254.0,0.0,516.5,0.16,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-21,0,76.56,1406.0,61.09,720.0,67.34,77.32,,,,,,,,,,2.902,13.82,1142.0,216.0,0.0,593.4,0.18,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-22,0,77.77,1258.0,61.09,727.0,67.73,81.6,,,,,,,,,,3.331,13.82,1245.0,298.0,0.0,621.2,0.185,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-23,0,79.01,1245.0,62.04,2115.0,70.22,75.44,,,,,,,,,,3.974,13.82,1310.0,212.0,0.0,574.8,0.175,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-24,0,77.56,1223.0,61.79,714.0,67.1,82.3,,,,,,,,,,3.64,17.17,1239.0,223.0,0.0,654.3,0.192,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-25,0,78.03,1420.0,60.48,2136.0,66.58,80.6,,,,,,,,,,3.038,12.14,1112.0,244.0,0.0,578.3,0.173,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-26,0,79.61,1343.0,61.31,703.0,68.46,76.96,,,,,,,,,,3.276,13.82,1243.0,209.0,0.0,683.6,0.209,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-27,0,79.13,1117.0,62.16,659.0,68.36,77.08,,,,,,,,,,3.864,13.82,1135.0,251.0,0.0,694.2,0.21,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-28,0,70.52,1454.0,61.67,653.0,65.2,80.1,,,,,,,,,,5.349,15.49,1124.0,194.0,0.0,259.6,0.095,M,,,,,,,,,,,,,,,,,,,,
Central,2020-06-29,0,72.47,1246.0,56.24,2324.0,64.2,78.85,,,,,,,,,,4.294,15.49,1041.0,169.0,0.11,438.5,0.136,*,,,,,,,,,,,,,,,,,,,,
Central,2020-06-30,0,75.63,1212.0,55.6,119.0,65.52,77.69,,,,,,,,,,3.082,15.49,1255.0,251.0,0.0,610.2,0.182,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-01,0,74.89,1507.0,61.12,722.0,65.72,82.4,,,,,,,,,,3.107,12.14,1516.0,220.0,0.0,378.9,0.112,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-02,0,78.53,1404.0,57.09,2356.0,66.75,77.43,,,,,,,,,,3.269,13.82,1324.0,220.0,0.0,592.9,0.183,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-03,0,83.3,1404.0,52.98,453.0,68.75,73.58,,,,,,,,,,2.774,13.82,1153.0,239.0,0.0,754.7,0.24,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-04,0,85.1,1425.0,58.56,440.0,71.62,66.48,,,,,,,,,,2.665,13.82,1255.0,222.0,0.0,738.8,0.246,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-05,0,89.1,1222.0,56.98,513.0,72.87,57.7,,,,,,,,,,2.725,13.82,1158.0,304.0,0.0,764.0,0.269,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-06,0,88.1,1303.0,55.77,451.0,72.16,61.72,,,,,,,,,,2.704,13.82,1247.0,315.0,0.0,745.6,0.254,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-07,0,83.9,1101.0,60.44,52.0,70.38,76.25,,,,,,,,,,2.951,13.82,1115.0,299.0,0.0,739.7,0.237,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-08,0,82.2,1249.0,59.09,358.0,69.26,77.64,,,,,,,,,,3.352,13.82,1431.0,323.0,0.0,731.2,0.226,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-09,0,81.8,1131.0,59.81,50.0,69.81,76.13,,,,,,,,,,2.881,13.82,1136.0,234.0,0.0,708.1,0.225,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-10,0,87.9,1237.0,62.04,513.0,73.45,70.85,,,,,,,,,,3.031,12.14,1135.0,248.0,0.0,717.4,0.242,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-11,0,94.1,1229.0,63.5,504.0,77.37,60.0,,,,,,,,,,2.74,17.17,1315.0,221.0,0.0,708.8,0.261,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-12,0,91.2,1146.0,62.67,451.0,76.38,59.53,,,,,,,,,,2.783,12.14,1116.0,188.0,0.0,721.6,0.263,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-13,0,86.6,1317.0,65.09,100.0,73.76,72.17,,,,,,,,,,4.123,15.49,1234.0,141.0,0.0,723.3,0.243,M,,,,,,,,,,,,,,,,,,,,
Central,2020-07-14,0,80.5,1439.0,63.97,654.0,71.06,74.24,,,,,,,,,,4.133,13.82,1120.0,228.0,0.0,705.4,0.22,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-15,0,79.49,1223.0,62.79,2314.0,69.9,71.5,,,,,,,,,,3.551,17.17,1052.0,219.0,0.0,706.7,0.221,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-16,0,78.88,1334.0,60.73,2355.0,69.18,74.2,,,,,,,,,,2.973,15.49,1151.0,233.0,0.0,671.8,0.207,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-17,0,81.0,1320.0,59.83,225.0,68.96,76.06,,,,,,,,,,2.644,15.49,1121.0,219.0,0.0,652.7,0.204,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-18,0,82.6,1605.0,57.46,454.0,68.96,75.99,,,,,,,,,,2.954,13.82,1237.0,210.0,0.0,724.8,0.225,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-19,0,82.5,1358.0,61.34,2359.0,73.06,57.58,,,,,,,,,,3.992,13.82,1227.0,230.0,0.0,728.2,0.227,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-20,0,79.0,1411.0,57.83,347.0,67.45,70.22,,,,,,,,,,2.721,13.82,1246.0,208.0,0.0,720.7,0.219,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-21,0,80.5,1228.0,59.52,44.0,67.93,70.74,,,,,,,,,,2.882,15.49,1236.0,208.0,0.0,625.5,0.2,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-22,0,77.07,1307.0,62.4,724.0,67.28,70.83,,,,,,,,,,3.382,15.49,1408.0,218.0,0.0,584.1,0.181,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-23,0,76.23,1454.0,62.18,2141.0,66.56,68.74,,,,,,,,,,3.522,13.82,1239.0,214.0,0.0,510.2,0.161,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-24,0,77.19,1232.0,60.45,725.0,67.39,67.63,,,,,,,,,,3.222,15.49,1413.0,320.0,0.0,630.7,0.196,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-25,0,80.7,1228.0,60.19,2351.0,68.74,67.5,,,,,,,,,,3.022,13.82,1126.0,231.0,0.0,676.8,0.214,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-26,0,80.3,1315.0,57.34,302.0,68.46,68.51,,,,,,,,,,3.015,13.82,1248.0,320.0,0.0,694.5,0.22,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-27,0,78.64,1404.0,57.95,2355.0,66.95,70.15,,,,,,,,,,2.83,13.82,1302.0,341.0,0.0,658.8,0.204,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-28,0,78.64,1407.0,55.23,346.0,65.69,70.79,,,,,,,,,,2.452,15.49,1156.0,215.0,0.0,670.2,0.206,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-29,0,80.3,1434.0,56.3,222.0,67.74,68.98,,,,,,,,,,2.902,13.82,1128.0,233.0,0.0,667.6,0.211,*,,,,,,,,,,,,,,,,,,,,
Central,2020-07-30,0,87.4,1739.0,59.63,516.0,72.06,63.1,,,,,,,,,,3.374,13.82,1116.0,235.0,0.0,675.2,0.232,M,,,,,,,,,,,,,,,,,,,,
Central,2020-07-31,0,91.6,1556.0,61.22,513.0,75.26,56.42,,,,,,,,,,2.567,13.82,1309.0,229.0,0.0,694.2,0.25,M,,,,,,,,,,,,,,,,,,,,
Central,2020-08-01,0,98.1,739.0,58.79,313.0,74.04,54.67,,,,,,,,,,3.022,13.82,944.0,127.0,0.0,720.2,0.257,S,,,,,,,,,,,,,,,,,,,,
Central,2020-08-02,0,92.6,1103.0,58.68,504.0,71.29,67.1,,,,,,,,,,2.541,13.82,1233.0,132.0,0.0,704.1,0.235,M,,,,,,,,,,,,,,,,,,,,
Central,2020-08-03,0,97.3,1024.0,60.5,536.0,71.17,68.05,,,,,,,,,,2.798,12.14,1135.0,206.0,0.0,699.1,0.226,*,,,,,,,,,,,,,,,,,,,,
Central,2020-08-04,0,80.3,1342.0,62.1,36.0,69.12,71.07,,,,,,,,,,3.315,15.49,1324.0,190.0,0.0,628.1,0.197,*,,,,,,,,,,,,,,,,,,,,
